ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0010577	abnormal heart right ventricle size	0.006898927	13.46671	26	1.930687	0.01331967	0.001501148	0.031717804516129	101	9.125169	26	2.849262	0.01345059	0.2574257	7.026821e-07	2.36963689375e-05
MP:0002310	decreased susceptibility to hepatic steatosis	0.002797289	5.460308	14	2.563958	0.007172131	0.001550781	0.0324672643150685	65	5.872634	14	2.383939	0.007242628	0.2153846	0.001714879	0.0198053405919396
MP:0002842	increased systemic arterial blood pressure	0.007289623	14.22934	27	1.897487	0.01383197	0.001570641	0.0328081502733485	137	12.37771	27	2.181341	0.01396793	0.1970803	8.517113e-05	0.00165470182648305
MP:0005288	abnormal oxygen consumption	0.006584934	12.85379	25	1.944951	0.01280738	0.001659126	0.0345660342857143	133	12.01631	25	2.080505	0.01293326	0.1879699	0.0003297418	0.00524043727209705
MP:0003560	osteoarthritis	0.0008532147	1.665475	7	4.203005	0.003586066	0.001662336	0.0345660342857143	18	1.626268	7	4.304334	0.003621314	0.3888889	0.0006318769	0.00903456252803738
MP:0008217	abnormal B cell activation	0.007339286	14.32629	27	1.884647	0.01383197	0.001724195	0.0356904472911964	148	13.37154	27	2.019215	0.01396793	0.1824324	0.0003220999	0.00513679318782609
MP:0012080	chylous ascites	0.0008603235	1.679352	7	4.168276	0.003586066	0.001741099	0.0359591843018018	13	1.174527	7	5.959847	0.003621314	0.5384615	5.111467e-05	0.00106045593642534
MP:0010182	decreased susceptibility to weight gain	0.006257139	12.21393	24	1.964969	0.01229508	0.001780752	0.0366954962696629	128	11.56457	24	2.075304	0.01241593	0.1875	0.0004462874	0.00679809876744186
MP:0005153	abnormal B cell proliferation	0.007001098	13.66614	26	1.902512	0.01331967	0.001828451	0.03742610640625	134	12.10666	26	2.147578	0.01345059	0.1940299	0.0001490201	0.00268998881299213
MP:0003070	increased vascular permeability	0.001946831	3.800214	11	2.894574	0.005635246	0.001906427	0.0386768486504425	39	3.52358	11	3.121825	0.005690636	0.2820513	0.0004922883	0.00743704071004942
MP:0005154	increased B cell proliferation	0.002864503	5.59151	14	2.503796	0.007172131	0.001921477	0.0388961238189845	61	5.511241	14	2.540263	0.007242628	0.2295082	0.00089048	0.0116367156310541
MP:0002988	decreased urine osmolality	0.00226095	4.413375	12	2.719008	0.006147541	0.002029423	0.0405442459912854	50	4.517411	12	2.656389	0.006207967	0.24	0.001345865	0.0161963019028871
MP:0003390	lymphedema	0.0006611713	1.290606	6	4.648977	0.00307377	0.002142391	0.0423399255818966	10	0.9034821	6	6.640973	0.003103983	0.6	8.230589e-05	0.00160926441641791
MP:0002843	decreased systemic arterial blood pressure	0.004230087	8.257131	18	2.179934	0.009221311	0.002173897	0.0428701838494624	85	7.679598	18	2.343873	0.00931195	0.2117647	0.0005014873	0.00752428617156863
MP:0020252	abnormal collagen level	0.0004614729	0.9007952	5	5.550651	0.002561475	0.002345008	0.0459481268376068	11	0.9938303	5	5.03104	0.002586653	0.4545455	0.001737638	0.019917675575
MP:0004817	abnormal skeletal muscle mass	0.005670236	11.0683	22	1.987658	0.01127049	0.002350483	0.0459572049253731	111	10.02865	22	2.193715	0.01138127	0.1981982	0.0003416442	0.00542020296539792
MP:0001712	abnormal placenta development	0.00789204	15.40526	28	1.817561	0.01434426	0.002378172	0.0463996537021277	129	11.65492	28	2.402419	0.01448526	0.2170543	9.946711e-06	0.000251965027265193
MP:0002397	abnormal bone marrow morphology	0.00200787	3.919362	11	2.806579	0.005635246	0.00240957	0.046761319640592	42	3.794625	11	2.898837	0.005690636	0.2619048	0.000976764	0.0124574768845619
MP:0006144	increased systemic arterial systolic blood pressure	0.003263348	6.370055	15	2.354768	0.007684426	0.002412007	0.046761319640592	65	5.872634	15	2.55422	0.007759959	0.2307692	0.0005558897	0.00820854838808373
MP:0008127	decreased dendritic cell number	0.002627213	5.128319	13	2.534944	0.006659836	0.002464118	0.0475903115578947	63	5.691937	13	2.283932	0.006725297	0.2063492	0.003675262	0.0358533537659574
MP:0009862	abnormal aorta elastic tissue morphology	0.0009170132	1.79001	7	3.910593	0.003586066	0.002477639	0.0476309216561845	22	1.987661	7	3.521728	0.003621314	0.3181818	0.002453637	0.0263930746721311
MP:0003345	decreased rib number	0.004637787	9.05296	19	2.098761	0.009733607	0.002520862	0.0483093595407098	102	9.215518	19	2.06174	0.009829281	0.1862745	0.001817657	0.0206797949007444
MP:0008770	decreased survivor rate	0.01261615	24.62672	40	1.624252	0.0204918	0.002523466	0.0483093595407098	167	15.08815	39	2.58481	0.02017589	0.2335329	2.463572e-08	1.18277252565445e-06
MP:0000189	hypoglycemia	0.0071833	14.0218	26	1.854255	0.01331967	0.002564782	0.0489980227916667	96	8.673428	26	2.997661	0.01345059	0.2708333	2.389726e-07	9.01801951440329e-06
MP:0002896	abnormal bone mineralization	0.009911955	19.34814	33	1.705591	0.01690574	0.002783292	0.0520873217142857	165	14.90746	33	2.213658	0.01707191	0.2	1.071267e-05	0.000267670800817439
MP:0004819	decreased skeletal muscle mass	0.004686772	9.14858	19	2.076825	0.009733607	0.002820416	0.0523050316161616	99	8.944473	19	2.124217	0.009829281	0.1919192	0.001261581	0.0154803189719626
MP:0011519	abnormal placenta labyrinth size	0.002358033	4.60288	12	2.607063	0.006147541	0.002839718	0.0525004315725806	46	4.156018	12	2.887379	0.006207967	0.2608696	0.0006050599	0.00886325764057508
MP:0008801	abnormal erythroid progenitor cell morphology	0.005407327	10.5551	21	1.989559	0.0107582	0.002877445	0.0527723413	85	7.679598	20	2.604303	0.01034661	0.2352941	5.363831e-05	0.00110036533042506
MP:0004937	dilated heart	0.01075079	20.98554	35	1.667815	0.01793033	0.003006126	0.0545197837204724	167	15.08815	35	2.319701	0.01810657	0.2095808	1.935226e-06	5.99527784459459e-05
MP:0011310	abnormal kidney capillary morphology	0.00269102	5.252871	13	2.474837	0.006659836	0.003011602	0.0545197837204724	43	3.884973	13	3.346226	0.006725297	0.3023256	7.046726e-05	0.00139866834242424
MP:0009820	abnormal liver vasculature morphology	0.004366285	8.522987	18	2.111936	0.009221311	0.003018308	0.0545197837204724	85	7.679598	17	2.213658	0.00879462	0.2	0.001391607	0.0166894839084967
MP:0010879	decreased trabecular bone volume	0.002071919	4.044386	11	2.719819	0.005635246	0.003047835	0.0548012685294118	40	3.613928	11	3.043779	0.005690636	0.275	0.0006241679	0.00902779123501577
MP:0009348	abnormal urine pH	0.001214091	2.369905	8	3.375663	0.004098361	0.003075385	0.0549558988565891	22	1.987661	8	4.024832	0.004138645	0.3636364	0.000439799	0.00672159471666667
MP:0010831	lethality, incomplete penetrance	0.01398459	27.29792	43	1.575212	0.02202869	0.003080622	0.0549558988565891	208	18.79243	42	2.234943	0.02172788	0.2019231	5.510708e-07	1.89974407368421e-05
MP:0003447	decreased tumor growth/size	0.002698534	5.267538	13	2.467946	0.006659836	0.003082123	0.0549558988565891	54	4.878803	13	2.664588	0.006725297	0.2407407	0.0008344663	0.0112035958579795
MP:0001554	increased circulating free fatty acid level	0.004030262	7.867072	17	2.160906	0.008709016	0.003092393	0.0549558988565891	73	6.595419	17	2.577546	0.00879462	0.2328767	0.0002174902	0.0036933058037037
MP:0008996	abnormal blood osmolality	0.000722052	1.409446	6	4.256993	0.00307377	0.003292152	0.0578057863862333	14	1.264875	6	4.743552	0.003103983	0.4285714	0.0008561851	0.011329185352518
MP:0006054	spinal hemorrhage	0.0007225872	1.41049	6	4.25384	0.00307377	0.003303951	0.0578191425	14	1.264875	6	4.743552	0.003103983	0.4285714	0.0008561851	0.011329185352518
MP:0010240	decreased skeletal muscle size	0.003051947	5.957401	14	2.350018	0.007172131	0.003359505	0.0585677962927757	53	4.788455	14	2.923699	0.007242628	0.2641509	0.0001886995	0.00328968519961977
MP:0010963	abnormal compact bone volume	0.0005040842	0.9839724	5	5.081443	0.002561475	0.003408931	0.0592043508901515	11	0.9938303	5	5.03104	0.002586653	0.4545455	0.001737638	0.019917675575
MP:0000738	impaired muscle contractility	0.01207086	23.56233	38	1.612744	0.01946721	0.003557425	0.061203728424015	209	18.88278	38	2.012416	0.01965856	0.1818182	2.391881e-05	0.000545610665920398
MP:0004090	abnormal sarcomere morphology	0.001814832	3.542551	10	2.822824	0.005122951	0.003568872	0.0612856858426966	42	3.794625	10	2.635307	0.005173306	0.2380952	0.003530831	0.0346656533940043
MP:0004983	abnormal osteoclast cell number	0.005157015	10.06649	20	1.986789	0.0102459	0.003619344	0.0618928210800745	103	9.305866	20	2.149182	0.01034661	0.1941748	0.0008174976	0.0110567153274336
MP:0004258	abnormal placenta size	0.004806714	9.382705	19	2.025002	0.009733607	0.003681502	0.062517358037037	91	8.221687	18	2.189332	0.00931195	0.1978022	0.001167388	0.01454476625
MP:0000182	increased circulating LDL cholesterol level	0.002132311	4.16227	11	2.642788	0.005635246	0.003767771	0.0637462362915129	50	4.517411	11	2.435023	0.005690636	0.22	0.004362625	0.0409470534800409
MP:0000280	thin ventricular wall	0.005178832	10.10908	20	1.97842	0.0102459	0.003787792	0.0638493614705882	94	8.492732	20	2.354955	0.01034661	0.212766	0.0002347813	0.00393591320109689
MP:0004851	increased testis weight	0.0007440121	1.452312	6	4.131345	0.00307377	0.003802647	0.0639821522752294	16	1.445571	6	4.150608	0.003103983	0.375	0.001949155	0.0217972577439024
MP:0002183	gliosis	0.007422041	14.48782	26	1.79461	0.01331967	0.003898962	0.0653571742727273	133	12.01631	26	2.163725	0.01345059	0.1954887	0.0001312037	0.00240637306
MP:0008045	decreased NK cell number	0.00447877	8.742559	18	2.058894	0.009221311	0.003906931	0.0653571742727273	89	8.040991	18	2.23853	0.00931195	0.2022472	0.0008908369	0.0116367156310541
MP:0008478	increased spleen white pulp amount	0.0009997909	1.951592	7	3.586816	0.003586066	0.00395705	0.0658550789473684	23	2.078009	7	3.368609	0.003621314	0.3043478	0.003255296	0.0324115790662324
MP:0002276	abnormal lung interstitium morphology	0.001003766	1.959352	7	3.57261	0.003586066	0.004041916	0.0667826481441441	22	1.987661	7	3.521728	0.003621314	0.3181818	0.002453637	0.0263930746721311
MP:0005340	altered susceptibility to atherosclerosis	0.0007549909	1.473742	6	4.071268	0.00307377	0.004078792	0.0672707241726619	17	1.53592	6	3.906454	0.003103983	0.3529412	0.002783965	0.0285239765921788
MP:0006083	abnormal blood vessel elastic tissue morphology	0.001008004	1.967624	7	3.55759	0.003586066	0.004133896	0.067784918375	24	2.168357	7	3.228251	0.003621314	0.2916667	0.004242152	0.0400623417507724
MP:0002703	abnormal renal tubule morphology	0.01259245	24.58046	39	1.586626	0.01997951	0.004139537	0.067784918375	196	17.70825	39	2.202363	0.02017589	0.1989796	2.018709e-06	6.21193339932886e-05
MP:0002594	low mean erythrocyte cell number	0.001010414	1.972327	7	3.549107	0.003586066	0.004186891	0.0683163531494662	12	1.084179	7	6.456501	0.003621314	0.5833333	2.559439e-05	0.000576659843488943
MP:0003383	abnormal gluconeogenesis	0.002483553	4.847895	12	2.475301	0.006147541	0.004257003	0.0688478262962963	50	4.517411	12	2.656389	0.006207967	0.24	0.001345865	0.0161963019028871
MP:0002110	abnormal digit morphology	0.01716597	33.50797	50	1.492182	0.02561475	0.004272963	0.0689842794190141	260	23.49054	49	2.085947	0.0253492	0.1884615	5.794395e-07	1.98263440858209e-05
MP:0001879	abnormal lymphatic vessel morphology	0.004167629	8.135212	17	2.089681	0.008709016	0.004286782	0.0690623105789474	59	5.330545	16	3.00157	0.008277289	0.2711864	4.737049e-05	0.000998591708735632
MP:0005281	increased fatty acid level	0.005239735	10.22796	20	1.955424	0.0102459	0.004292859	0.0690623105789474	106	9.57691	20	2.088356	0.01034661	0.1886792	0.001186929	0.0147481557317073
MP:0010900	abnormal pulmonary interalveolar septum morphology	0.003146123	6.141232	14	2.279673	0.007172131	0.004360032	0.0698977158041958	44	3.975321	14	3.521728	0.007242628	0.3181818	1.958546e-05	0.000455834183248731
MP:0010875	increased bone volume	0.002492949	4.866237	12	2.465971	0.006147541	0.004382504	0.0699978997573657	55	4.969152	12	2.414899	0.006207967	0.2181818	0.00319148	0.0319496414847162
MP:0010899	abnormal pulmonary alveolar system morphology	0.01345651	26.2671	41	1.560888	0.0210041	0.004394387	0.0699978997573657	195	17.6179	41	2.327178	0.02121055	0.2102564	2.422448e-07	9.10403613114754e-06
MP:0020135	abnormal heart ventricle wall thickness	0.006759616	13.19477	24	1.818902	0.01229508	0.004598916	0.0726978062542955	131	11.83562	24	2.027778	0.01241593	0.1832061	0.0006325179	0.00903456252803738
MP:0004229	abnormal embryonic erythropoiesis	0.001586365	3.096585	9	2.906427	0.004610656	0.004613972	0.0726978062542955	29	2.620098	8	3.053321	0.004138645	0.2758621	0.003333278	0.0330088112958963
MP:0009337	abnormal splenocyte number	0.001889881	3.689048	10	2.710727	0.005122951	0.004708454	0.0737861702730375	44	3.975321	10	2.51552	0.005173306	0.2272727	0.005045553	0.0465938781570997
MP:0000343	altered response to myocardial infarction	0.00385922	7.533197	16	2.123932	0.008196721	0.004715234	0.0737861702730375	73	6.595419	16	2.425926	0.008277289	0.2191781	0.0006780404	0.00959510874691358
MP:0005565	increased blood urea nitrogen level	0.008312545	16.22609	28	1.725616	0.01434426	0.004751102	0.0742207927427598	150	13.55223	28	2.06608	0.01448526	0.1866667	0.000169091	0.00299696666216216
MP:0005595	abnormal vascular smooth muscle physiology	0.0071709	13.9976	25	1.786021	0.01280738	0.00485638	0.0754796688135593	122	11.02248	25	2.268092	0.01293326	0.204918	7.957297e-05	0.00156249279421842
MP:0012777	abnormal liver glycogen level	0.002212085	4.31799	11	2.547482	0.005635246	0.004920165	0.0759560825757576	42	3.794625	11	2.898837	0.005690636	0.2619048	0.000976764	0.0124574768845619
MP:0002190	disorganized myocardium	0.001604451	3.131889	9	2.873665	0.004610656	0.004955788	0.0763774385882353	31	2.800795	9	3.213374	0.004655975	0.2903226	0.001264423	0.0154803189719626
MP:0000734	muscle hypoplasia	0.0005520012	1.077506	5	4.640344	0.002561475	0.004976512	0.0765681460402684	10	0.9034821	5	5.534144	0.002586653	0.5	0.001023797	0.01291364303989
MP:0001601	abnormal myelopoiesis	0.006061915	11.83286	22	1.85923	0.01127049	0.005062039	0.077623574632107	110	9.938303	22	2.213658	0.01138127	0.2	0.0002990326	0.0048705665044405
MP:0011091	prenatal lethality, complete penetrance	0.01865829	36.42099	53	1.455205	0.02715164	0.005393424	0.082019399800995	284	25.65889	53	2.065561	0.02741852	0.1866197	2.821216e-07	1.04316736774194e-05
MP:0004986	abnormal osteoblast morphology	0.006869114	13.40851	24	1.789908	0.01229508	0.005555144	0.084199455338843	112	10.119	23	2.272952	0.0118986	0.2053571	0.0001459524	0.00264502669565217
MP:0012300	abnormal umbilical cord blood vessel morphology	0.001070261	2.089149	7	3.350646	0.003586066	0.005675535	0.0857407841021417	19	1.716616	7	4.07779	0.003621314	0.3684211	0.0009228723	0.0118359985888112
MP:0002100	abnormal tooth morphology	0.01123283	21.92648	35	1.596243	0.01793033	0.005795331	0.0866573634090909	177	15.99163	35	2.188644	0.01810657	0.1977401	7.640359e-06	0.000196803629297753
MP:0005666	abnormal adipose tissue physiology	0.004670656	9.11712	18	1.974308	0.009221311	0.005915876	0.0876550242580645	95	8.58308	18	2.097149	0.00931195	0.1894737	0.001943301	0.0217972577439024
MP:0003857	abnormal hindlimb zeugopod morphology	0.01370703	26.75612	41	1.53236	0.0210041	0.005918664	0.0876550242580645	214	19.33452	40	2.068839	0.02069322	0.1869159	7.487221e-06	0.00019360930971831
MP:0011320	abnormal glomerular capillary morphology	0.002593891	5.063276	12	2.370007	0.006147541	0.005926512	0.0876550242580645	41	3.704277	12	3.239499	0.006207967	0.2926829	0.0001877674	0.00327967058666667
MP:0000422	delayed hair appearance	0.0008233903	1.607258	6	3.733066	0.00307377	0.006144317	0.0902938892467949	17	1.53592	6	3.906454	0.003103983	0.3529412	0.002783965	0.0285239765921788
MP:0008817	hematoma	0.0013708	2.675803	8	2.989757	0.004098361	0.006250387	0.0913330981111111	22	1.987661	8	4.024832	0.004138645	0.3636364	0.000439799	0.00672159471666667
MP:0005324	ascites	0.001371672	2.677504	8	2.987857	0.004098361	0.00627313	0.0913330981111111	23	2.078009	8	3.849839	0.004138645	0.3478261	0.0006212734	0.00902779123501577
MP:0011706	abnormal fibroblast migration	0.0022941	4.478083	11	2.456408	0.005635246	0.006379093	0.0921322463622047	40	3.613928	11	3.043779	0.005690636	0.275	0.0006241679	0.00902779123501577
MP:0009285	increased gonadal fat pad weight	0.00109452	2.136503	7	3.276382	0.003586066	0.006379932	0.0921322463622047	25	2.258705	7	3.099121	0.003621314	0.28	0.005439377	0.0489010657745098
MP:0002707	abnormal kidney weight	0.005819692	11.36004	21	1.848585	0.0107582	0.006443901	0.0929097046698113	101	9.125169	20	2.19174	0.01034661	0.1980198	0.0006303988	0.00903456252803738
MP:0004891	abnormal adiponectin level	0.002974584	5.806388	13	2.238913	0.006659836	0.006763909	0.0967629415444618	55	4.969152	13	2.616141	0.006725297	0.2363636	0.001003664	0.0127223490745856
MP:0004987	abnormal osteoblast cell number	0.003318409	6.477534	14	2.161316	0.007172131	0.006807668	0.0970860273094868	63	5.691937	13	2.283932	0.006725297	0.2063492	0.003675262	0.0358533537659574
MP:0003710	abnormal physiological neovascularization	0.001114491	2.175486	7	3.217671	0.003586066	0.007006999	0.0987007386021505	20	1.806964	7	3.873901	0.003621314	0.35	0.001309853	0.0159090755099338
MP:0002753	dilated heart left ventricle	0.004396109	8.581205	17	1.981074	0.008709016	0.007094445	0.0995481459021407	78	7.047161	17	2.412319	0.00879462	0.2179487	0.0005004114	0.00752257793114754
MP:0009133	decreased white fat cell size	0.002015448	3.934155	10	2.541842	0.005122951	0.007234213	0.100970674596651	42	3.794625	10	2.635307	0.005173306	0.2380952	0.003530831	0.0346656533940043
MP:0003918	decreased kidney weight	0.00301144	5.878332	13	2.211512	0.006659836	0.007446573	0.10283896748494	52	4.698107	12	2.55422	0.006207967	0.2307692	0.001932681	0.0217972577439024
MP:0005289	increased oxygen consumption	0.004787702	9.345595	18	1.926041	0.009221311	0.007508261	0.103379509564565	89	8.040991	18	2.23853	0.00931195	0.2022472	0.0008908369	0.0116367156310541
MP:0001548	hyperlipidemia	0.000861851	1.682333	6	3.566476	0.00307377	0.007594226	0.104250078473054	19	1.716616	6	3.495249	0.003103983	0.3157895	0.00521561	0.0475418923459245
MP:0004260	enlarged placenta	0.001141158	2.227541	7	3.142479	0.003586066	0.007914077	0.107514201614815	16	1.445571	6	4.150608	0.003103983	0.375	0.001949155	0.0217972577439024
MP:0003566	abnormal cell adhesion	0.003387353	6.612113	14	2.117326	0.007172131	0.008050934	0.109211634289941	57	5.149848	14	2.718527	0.007242628	0.245614	0.000428566	0.00658283118927973
MP:0004001	decreased hepatocyte proliferation	0.001434741	2.800614	8	2.856517	0.004098361	0.008091692	0.109440731032448	24	2.168357	8	3.689429	0.004138645	0.3333333	0.000858646	0.011329185352518
MP:0008395	abnormal osteoblast differentiation	0.002711269	5.292396	12	2.267404	0.006147541	0.00823216	0.110562529122807	46	4.156018	11	2.646764	0.005690636	0.2391304	0.002176462	0.0239593715966387
MP:0001542	abnormal bone strength	0.003051397	5.956328	13	2.182553	0.006659836	0.008246976	0.110562529122807	62	5.601589	13	2.32077	0.006725297	0.2096774	0.003174123	0.0319496414847162
MP:0004920	increased placenta weight	0.0008783218	1.714484	6	3.499595	0.00307377	0.008284878	0.110908512788321	10	0.9034821	5	5.534144	0.002586653	0.5	0.001023797	0.01291364303989
MP:0000530	abnormal kidney blood vessel morphology	0.003753194	7.326236	15	2.047436	0.007684426	0.008318109	0.111029198733624	64	5.782286	15	2.59413	0.007759959	0.234375	0.0004659936	0.00708650300497512
MP:0008022	dilated heart ventricle	0.007138265	13.93389	24	1.722419	0.01229508	0.008621776	0.113921737636888	114	10.2997	24	2.330166	0.01241593	0.2105263	7.003006e-05	0.00139300574880694
MP:0009657	failure of chorioallantoic fusion	0.004136715	8.074868	16	1.981457	0.008196721	0.008791642	0.115500511661891	58	5.240196	16	3.053321	0.008277289	0.2758621	3.765565e-05	0.000808670516393443
MP:0012230	abnormal sphingolipid level	0.001166624	2.277251	7	3.073882	0.003586066	0.008858392	0.116210950844063	24	2.168357	7	3.228251	0.003621314	0.2916667	0.004242152	0.0400623417507724
MP:0001654	hepatic necrosis	0.004150879	8.102517	16	1.974695	0.008196721	0.009057883	0.118320209558405	68	6.143678	16	2.604303	0.008277289	0.2352941	0.0002910046	0.00475670620677362
MP:0003402	decreased liver weight	0.00488461	9.534759	18	1.88783	0.009221311	0.009074009	0.118330982556818	72	6.505071	18	2.767072	0.00931195	0.25	5.339542e-05	0.0011003056211236
MP:0000479	abnormal enterocyte morphology	0.001174285	2.292205	7	3.053828	0.003586066	0.009157969	0.118781578118812	25	2.258705	7	3.099121	0.003621314	0.28	0.005439377	0.0489010657745098
MP:0006429	abnormal hyaline cartilage morphology	0.001176696	2.29691	7	3.047573	0.003586066	0.009253729	0.119516471732394	18	1.626268	7	4.304334	0.003621314	0.3888889	0.0006318769	0.00903456252803738
MP:0009349	increased urine pH	0.0006442503	1.257577	5	3.975901	0.002561475	0.009320772	0.119875847461431	12	1.084179	5	4.611787	0.002586653	0.4166667	0.00275825	0.0283873765432099
MP:0008392	decreased primordial germ cell number	0.001475485	2.880147	8	2.777636	0.004098361	0.00946024	0.121499160784314	26	2.349054	8	3.405627	0.004138645	0.3076923	0.001548937	0.0182099388333333
MP:0011339	abnormal glomerular mesangium morphology	0.003826125	7.468596	15	2.00841	0.007684426	0.009773087	0.125166491326816	65	5.872634	15	2.55422	0.007759959	0.2307692	0.0005558897	0.00820854838808373
MP:0011521	decreased placental labyrinth size	0.002115284	4.129034	10	2.421874	0.005122951	0.009902318	0.126486739832869	41	3.704277	10	2.699582	0.005173306	0.2439024	0.00292272	0.0298788655518395
MP:0009458	abnormal skeletal muscle size	0.003832245	7.480541	15	2.005202	0.007684426	0.00990376	0.126486739832869	61	5.511241	15	2.72171	0.007759959	0.2459016	0.0002667693	0.0043886880483871
MP:0011439	abnormal kidney cell proliferation	0.001799029	3.511705	9	2.562857	0.004610656	0.0100035	0.1274056875	23	2.078009	9	4.331069	0.004655975	0.3913043	9.953449e-05	0.00190152348604167
MP:0003403	absent placental labyrinth	0.001201948	2.346203	7	2.983543	0.003586066	0.01030157	0.130838499861496	20	1.806964	7	3.873901	0.003621314	0.35	0.001309853	0.0159090755099338
MP:0002754	dilated heart right ventricle	0.002797082	5.459904	12	2.197841	0.006147541	0.01032163	0.130911960027663	46	4.156018	12	2.887379	0.006207967	0.2608696	0.0006050599	0.00886325764057508
MP:0005083	abnormal biliary tract morphology	0.003855375	7.525691	15	1.993172	0.007684426	0.01041014	0.131678164413793	68	6.143678	14	2.278765	0.007242628	0.2058824	0.002683985	0.0282573392078071
MP:0010227	decreased quadriceps weight	0.0006624257	1.293055	5	3.866812	0.002561475	0.01041076	0.131678164413793	9	0.8131339	5	6.149049	0.002586653	0.5555556	0.0005530514	0.00820854838808373
MP:0010911	abnormal pulmonary acinus morphology	0.01297874	25.3345	38	1.499931	0.01946721	0.01067673	0.133568368485675	186	16.80477	38	2.261263	0.01965856	0.2043011	1.388913e-06	4.45326301048951e-05
MP:0000600	liver hypoplasia	0.00315764	6.163714	13	2.109118	0.006659836	0.01070659	0.133746882857143	55	4.969152	13	2.616141	0.006725297	0.2363636	0.001003664	0.0127223490745856
MP:0008852	retinal neovascularization	0.001820976	3.554545	9	2.53197	0.004610656	0.01075319	0.13387154843962	34	3.071839	9	2.929841	0.004655975	0.2647059	0.002568978	0.0274243635157159
MP:0003920	abnormal heart right ventricle morphology	0.01132225	22.10102	34	1.53839	0.01741803	0.01075936	0.13387154843962	151	13.64258	34	2.492197	0.01758924	0.2251656	4.760989e-07	1.68564745675676e-05
MP:0005438	abnormal glycogen homeostasis	0.006519745	12.72654	22	1.728671	0.01127049	0.01108728	0.136837627994616	108	9.757607	22	2.254651	0.01138127	0.2037037	0.000227559	0.00384293928176796
MP:0008997	increased blood osmolality	0.00068062	1.32857	5	3.763444	0.002561475	0.01158611	0.141659504933333	13	1.174527	5	4.257034	0.002586653	0.3846154	0.004151133	0.0395695318191268
MP:0000454	abnormal jaw morphology	0.02607893	50.90608	68	1.335793	0.03483607	0.01166766	0.142277183776596	359	32.43501	68	2.0965	0.03517848	0.189415	3.263478e-09	1.83595664171779e-07
MP:0002705	dilated renal tubules	0.006553127	12.7917	22	1.719865	0.01127049	0.01168925	0.142351158698539	92	8.312036	22	2.646764	0.01138127	0.2391304	1.765711e-05	0.000417308501804124
MP:0009404	centrally nucleated skeletal muscle fibers	0.004277494	8.349668	16	1.916244	0.008196721	0.0117331	0.142695659151194	65	5.872634	16	2.724502	0.008277289	0.2461538	0.0001663397	0.00297917001757812
MP:0009641	kidney degeneration	0.002867136	5.59665	12	2.14414	0.006147541	0.0123133	0.147598641830065	38	3.433232	12	3.495249	0.006207967	0.3157895	8.309319e-05	0.00162120117510638
MP:0004566	myocardial fiber degeneration	0.001249482	2.43899	7	2.870041	0.003586066	0.0125039	0.149103723016905	25	2.258705	7	3.099121	0.003621314	0.28	0.005439377	0.0489010657745098
MP:0010097	abnormal retinal blood vessel morphology	0.002200891	4.29614	10	2.327671	0.005122951	0.01273659	0.150918869922879	36	3.252536	10	3.074524	0.005173306	0.2777778	0.001004469	0.0127223490745856
MP:0005338	atherosclerotic lesions	0.001254868	2.449502	7	2.857724	0.003586066	0.01277317	0.150918869922879	20	1.806964	7	3.873901	0.003621314	0.35	0.001309853	0.0159090755099338
MP:0012501	abnormal pericardial cavity morphology	0.007804863	15.23509	25	1.640948	0.01280738	0.01293338	0.152195312948718	113	10.20935	23	2.252837	0.0118986	0.2035398	0.0001678188	0.00299396575097276
MP:0005150	cachexia	0.006233119	12.16705	21	1.725973	0.0107582	0.01304449	0.152768803703704	105	9.486562	21	2.213658	0.01086394	0.2	0.0004059833	0.00628862645439189
MP:0001723	disorganized yolk sac vascular plexus	0.001262105	2.463629	7	2.841337	0.003586066	0.01314156	0.153709317857143	19	1.716616	7	4.07779	0.003621314	0.3684211	0.0009228723	0.0118359985888112
MP:0004251	failure of heart looping	0.002898835	5.658525	12	2.120694	0.006147541	0.01330578	0.154840104822335	41	3.704277	11	2.969541	0.005690636	0.2682927	0.0007841814	0.0107008086875
MP:0003068	enlarged kidney	0.005494146	10.72457	19	1.771632	0.009733607	0.01378753	0.158168009135802	94	8.492732	19	2.237207	0.009829281	0.2021277	0.000654627	0.00932131923913043
MP:0003358	abnormal hypaxial muscle morphology	0.00785061	15.32439	25	1.631386	0.01280738	0.01379087	0.158168009135802	117	10.57074	25	2.365019	0.01293326	0.2136752	3.84919e-05	0.000822775578088578
MP:0001502	abnormal circadian rhythm	0.005496673	10.7295	19	1.770818	0.009733607	0.01384655	0.158168009135802	86	7.769946	19	2.445319	0.009829281	0.2209302	0.0001991465	0.00343912129001883
MP:0002413	abnormal megakaryocyte progenitor cell morphology	0.005116888	9.988166	18	1.802133	0.009221311	0.01390055	0.158168009135802	88	7.950643	17	2.138192	0.00879462	0.1931818	0.002063213	0.0227673444163658
MP:0003924	diaphragmatic hernia	0.001584173	3.092305	8	2.587067	0.004098361	0.01394885	0.158168009135802	26	2.349054	8	3.405627	0.004138645	0.3076923	0.001548937	0.0182099388333333
