regulatoryGene	targetGene	weight	extRegulatoryGene	extTargetGene
ENSMUSG00000025880	ENSMUSG00000045027	0.0263830535534245	Smad7	Prss22
ENSMUSG00000091243	ENSMUSG00000052397	0.0263748330670292	Vgll3	Ezr
ENSMUSG00000028680	ENSMUSG00000022754	0.0263740700304993	Plk3	Tmem45a
ENSMUSG00000036306	ENSMUSG00000118125	0.0263669877893738	Lzts1	Gm50387
ENSMUSG00000037335	ENSMUSG00000019943	0.0263625696350491	Hand1	Atp2b1
ENSMUSG00000028640	ENSMUSG00000025938	0.0263620380945367	Tfap2c	Slco5a1
ENSMUSG00000002325	ENSMUSG00000063952	0.0263610108269701	Irf9	Brpf3
ENSMUSG00000027552	ENSMUSG00000021822	0.0263599479400939	E2f5	Plau
ENSMUSG00000025817	ENSMUSG00000043155	0.0263581991047423	Nudt5	Hpdl
ENSMUSG00000034271	ENSMUSG00000023032	0.0263561307762926	Jdp2	Slc4a8
ENSMUSG00000060969	ENSMUSG00000041193	0.0263526524612209	Irx1	Pla2g5
ENSMUSG00000023927	ENSMUSG00000040435	0.0263526115205956	Satb1	Ppp1r15a
ENSMUSG00000019779	ENSMUSG00000052776	0.0263495132041899	Frk	Oas1a
ENSMUSG00000028680	ENSMUSG00000030022	0.0263475670482688	Plk3	Adamts9
ENSMUSG00000035356	ENSMUSG00000047702	0.0263444617206584	Nfkbiz	Olfr1388
ENSMUSG00000001504	ENSMUSG00000038264	0.0263434287615467	Irx2	Sema7a
ENSMUSG00000043099	ENSMUSG00000098557	0.0263388555782853	Hic1	Kctd12
ENSMUSG00000037335	ENSMUSG00000028936	0.0263250585804421	Hand1	Rpl22
ENSMUSG00000052397	ENSMUSG00000029560	0.026325004203636	Ezr	Snx8
ENSMUSG00000036432	ENSMUSG00000021025	0.0263241476596589	Siah2	Nfkbia
ENSMUSG00000025034	ENSMUSG00000030551	0.0263237376152931	Trim8	Nr2f2
ENSMUSG00000040363	ENSMUSG00000029911	0.0263226914503291	Bcor	Ssbp1
ENSMUSG00000030551	ENSMUSG00000074361	0.026319435270479	Nr2f2	C5ar2
ENSMUSG00000023927	ENSMUSG00000048120	0.0263190927082901	Satb1	Entpd1
ENSMUSG00000028680	ENSMUSG00000021998	0.0263144982120849	Plk3	Lcp1
ENSMUSG00000030970	ENSMUSG00000022895	0.0263115981918317	Ctbp2	Ets2
ENSMUSG00000038151	ENSMUSG00000043155	0.026308353982182	Prdm1	Hpdl
ENSMUSG00000023927	ENSMUSG00000021998	0.0263075814222532	Satb1	Lcp1
ENSMUSG00000052406	ENSMUSG00000035790	0.0263067764830336	Rexo4	Cep19
ENSMUSG00000027186	ENSMUSG00000022895	0.0263049763037784	Elf5	Ets2
ENSMUSG00000031939	ENSMUSG00000026857	0.026303966060867	Taf1d	Ntmt1
ENSMUSG00000028988	ENSMUSG00000027134	0.026301296769792	Ctnnbip1	Lpcat4
ENSMUSG00000032643	ENSMUSG00000035778	0.0263008443588006	Fhl3	Ggta1
ENSMUSG00000026104	ENSMUSG00000036306	0.0263004647862188	Stat1	Lzts1
ENSMUSG00000033972	ENSMUSG00000029560	0.0262996798687029	Zfp944	Snx8
ENSMUSG00000008393	ENSMUSG00000041718	0.0262912889606182	Carhsp1	Alg13
ENSMUSG00000021359	ENSMUSG00000036136	0.0262870934565192	Tfap2a	Fam110c
ENSMUSG00000031758	ENSMUSG00000010064	0.0262860547771526	Cdyl2	Slc38a3
ENSMUSG00000031758	ENSMUSG00000021326	0.0262855376945913	Cdyl2	Trim27
ENSMUSG00000031482	ENSMUSG00000032103	0.0262833897318595	Slc25a15	Pus3
ENSMUSG00000030353	ENSMUSG00000000782	0.0262828464952029	Tead4	Tcf7
ENSMUSG00000001504	ENSMUSG00000032788	0.0262824830637891	Irx2	Pdxk
ENSMUSG00000022346	ENSMUSG00000007594	0.0262798251013406	Myc	Hapln4
ENSMUSG00000030551	ENSMUSG00000018983	0.0262788609162917	Nr2f2	E2f2
ENSMUSG00000041235	ENSMUSG00000061082	0.0262777984306026	Chd7	Plac1
ENSMUSG00000079658	ENSMUSG00000021079	0.0262777038857115	Eloc	Timm9
ENSMUSG00000038437	ENSMUSG00000025743	0.0262776599184693	Mllt6	Sdc3
ENSMUSG00000052406	ENSMUSG00000030759	0.0262768179073613	Rexo4	Far1
ENSMUSG00000031939	ENSMUSG00000025364	0.0262747591874638	Taf1d	Pa2g4
ENSMUSG00000025880	ENSMUSG00000042079	0.0262737793975977	Smad7	Hnrnpf
ENSMUSG00000031565	ENSMUSG00000036306	0.0262690867206658	Fgfr1	Lzts1
ENSMUSG00000060969	ENSMUSG00000040065	0.0262635247011608	Irx1	Pfpl
ENSMUSG00000025364	ENSMUSG00000040675	0.0262599588260852	Pa2g4	Mthfd1l
ENSMUSG00000030551	ENSMUSG00000017057	0.0262597752390087	Nr2f2	Il13ra1
ENSMUSG00000035021	ENSMUSG00000035964	0.0262583649590644	Baz1a	Tmem59l
ENSMUSG00000052406	ENSMUSG00000021025	0.0262551337199858	Rexo4	Nfkbia
ENSMUSG00000095098	ENSMUSG00000030551	0.0262540894878592	Ccdc85b	Nr2f2
ENSMUSG00000071226	ENSMUSG00000030539	0.026253874707849	Cecr2	Sema4b
ENSMUSG00000079658	ENSMUSG00000048332	0.0262507269772342	Eloc	Lhfp
ENSMUSG00000008398	ENSMUSG00000009927	0.0262505893261977	Elk3	Rps25
ENSMUSG00000021025	ENSMUSG00000074457	0.0262489440414023	Nfkbia	S100a16
ENSMUSG00000031103	ENSMUSG00000037463	0.0262465180838114	Elf4	Fbxo27
ENSMUSG00000026104	ENSMUSG00000039578	0.0262465063710192	Stat1	Ccser1
ENSMUSG00000031758	ENSMUSG00000023031	0.0262447640547514	Cdyl2	Cela1
ENSMUSG00000025364	ENSMUSG00000038816	0.0262435276791205	Pa2g4	Ctnnal1
ENSMUSG00000071226	ENSMUSG00000022598	0.0262403437967054	Cecr2	Psca
ENSMUSG00000040363	ENSMUSG00000026786	0.0262381127541651	Bcor	Apbb1ip
ENSMUSG00000053477	ENSMUSG00000034617	0.0262359356698889	Tcf4	Mtrr
ENSMUSG00000053477	ENSMUSG00000000782	0.0262355111598205	Tcf4	Tcf7
ENSMUSG00000033972	ENSMUSG00000021359	0.0262353482413271	Zfp944	Tfap2a
ENSMUSG00000027552	ENSMUSG00000017734	0.0262265514559238	E2f5	Dbndd2
ENSMUSG00000025034	ENSMUSG00000010064	0.0262246872396921	Trim8	Slc38a3
ENSMUSG00000034271	ENSMUSG00000022408	0.0262218890627767	Jdp2	Fam83f
ENSMUSG00000052713	ENSMUSG00000031990	0.0262175044410165	Zfp608	Jam3
ENSMUSG00000026104	ENSMUSG00000074457	0.0262169613133528	Stat1	S100a16
ENSMUSG00000027552	ENSMUSG00000007209	0.0262157467521836	E2f5	Ceacam9
ENSMUSG00000023927	ENSMUSG00000036306	0.0262098140190136	Satb1	Lzts1
ENSMUSG00000095098	ENSMUSG00000024241	0.0262028925702454	Ccdc85b	Sos1
ENSMUSG00000021326	ENSMUSG00000032788	0.0262015842774859	Trim27	Pdxk
ENSMUSG00000015619	ENSMUSG00000021998	0.0262012793484929	Gata3	Lcp1
ENSMUSG00000053477	ENSMUSG00000034168	0.0262012312969331	Tcf4	Irf2bpl
ENSMUSG00000052837	ENSMUSG00000022246	0.0261978664992452	Junb	Rai14
ENSMUSG00000009248	ENSMUSG00000029428	0.0261940384276596	Ascl2	Stx2
ENSMUSG00000052397	ENSMUSG00000029860	0.0261929178670175	Ezr	Zyx
ENSMUSG00000019779	ENSMUSG00000037400	0.0261928193919703	Frk	Atp11b
ENSMUSG00000031758	ENSMUSG00000039156	0.0261922426872454	Cdyl2	Stim2
ENSMUSG00000053477	ENSMUSG00000041688	0.0261914680265875	Tcf4	Amot
ENSMUSG00000040363	ENSMUSG00000034255	0.0261870776984664	Bcor	Arhgap27
ENSMUSG00000026104	ENSMUSG00000000682	0.026182689674266	Stat1	Cd52
ENSMUSG00000003847	ENSMUSG00000050910	0.0261820807525812	Nfat5	Cdr2l
ENSMUSG00000030353	ENSMUSG00000022255	0.0261732136205565	Tead4	Mtdh
ENSMUSG00000034271	ENSMUSG00000031511	0.0261724958110292	Jdp2	Arhgef7
ENSMUSG00000035356	ENSMUSG00000023032	0.0261641449190714	Nfkbiz	Slc4a8
ENSMUSG00000022895	ENSMUSG00000090733	0.0261611041615741	Ets2	Rps27
ENSMUSG00000021326	ENSMUSG00000020923	0.0261607980242931	Trim27	Ubtf
ENSMUSG00000056071	ENSMUSG00000044026	0.0261602999018545	S100a9	Slc35g1
ENSMUSG00000025034	ENSMUSG00000007209	0.0261562332201107	Trim8	Ceacam9
ENSMUSG00000033972	ENSMUSG00000059291	0.0261546816515884	Zfp944	Rpl11
ENSMUSG00000041235	ENSMUSG00000052305	0.0261523092918989	Chd7	Hbb-bs
ENSMUSG00000053477	ENSMUSG00000051397	0.0261495474683439	Tcf4	Tacstd2
ENSMUSG00000038437	ENSMUSG00000025364	0.0261483564715777	Mllt6	Pa2g4
ENSMUSG00000037335	ENSMUSG00000038965	0.026144959858329	Hand1	Ube2l3
ENSMUSG00000052713	ENSMUSG00000034271	0.0261414908474207	Zfp608	Jdp2
ENSMUSG00000008398	ENSMUSG00000054753	0.0261411587401904	Elk3	AU018091
ENSMUSG00000020923	ENSMUSG00000032788	0.0261364881963011	Ubtf	Pdxk
ENSMUSG00000021359	ENSMUSG00000033335	0.0261362253102542	Tfap2a	Dnm2
ENSMUSG00000031482	ENSMUSG00000028936	0.0261311794356989	Slc25a15	Rpl22
ENSMUSG00000023927	ENSMUSG00000042079	0.0261309204375518	Satb1	Hnrnpf
ENSMUSG00000071226	ENSMUSG00000046623	0.0261279830230834	Cecr2	Gjb4
ENSMUSG00000033972	ENSMUSG00000035021	0.0261171537811762	Zfp944	Baz1a
ENSMUSG00000022346	ENSMUSG00000001918	0.0261166632734519	Myc	Slc1a5
ENSMUSG00000020923	ENSMUSG00000030759	0.0261158343011158	Ubtf	Far1
ENSMUSG00000054766	ENSMUSG00000044626	0.0261143538940623	Set	Liph
ENSMUSG00000019779	ENSMUSG00000021822	0.0261129865525293	Frk	Plau
ENSMUSG00000031758	ENSMUSG00000057446	0.0261127227221964	Cdyl2	Cts8
ENSMUSG00000040363	ENSMUSG00000025813	0.0261102384187562	Bcor	Homer2
ENSMUSG00000038151	ENSMUSG00000041921	0.0261068984665934	Prdm1	Metap1d
ENSMUSG00000006715	ENSMUSG00000022831	0.0261056339477791	Gmnn	Hcls1
ENSMUSG00000031758	ENSMUSG00000051397	0.0261026792346809	Cdyl2	Tacstd2
ENSMUSG00000030551	ENSMUSG00000025324	0.0261026354866708	Nr2f2	Atp10a
ENSMUSG00000040363	ENSMUSG00000030539	0.0261021212690216	Bcor	Sema4b
ENSMUSG00000028680	ENSMUSG00000064039	0.0260921597794056	Plk3	Ccr1l1
ENSMUSG00000015619	ENSMUSG00000074457	0.0260896643558113	Gata3	S100a16
ENSMUSG00000034168	ENSMUSG00000017774	0.026089567770578	Irf2bpl	Myo1c
ENSMUSG00000031987	ENSMUSG00000001053	0.0260887524757454	Egln1	N4bp3
ENSMUSG00000025817	ENSMUSG00000054766	0.0260883441617222	Nudt5	Set
ENSMUSG00000002250	ENSMUSG00000048332	0.0260863215647346	Ppard	Lhfp
ENSMUSG00000036306	ENSMUSG00000045027	0.0260855963681279	Lzts1	Prss22
ENSMUSG00000032643	ENSMUSG00000025880	0.0260834408599713	Fhl3	Smad7
ENSMUSG00000079658	ENSMUSG00000029610	0.0260831726249659	Eloc	Aimp2
ENSMUSG00000032643	ENSMUSG00000022246	0.0260828369573826	Fhl3	Rai14
ENSMUSG00000019779	ENSMUSG00000042284	0.026082627051599	Frk	Itga1
ENSMUSG00000027552	ENSMUSG00000074457	0.0260732627995784	E2f5	S100a16
ENSMUSG00000042292	ENSMUSG00000029019	0.0260690336052801	Mrtfa	Nppb
ENSMUSG00000036306	ENSMUSG00000031403	0.0260676081489375	Lzts1	Dkc1
ENSMUSG00000025880	ENSMUSG00000022246	0.0260546443490641	Smad7	Rai14
ENSMUSG00000003847	ENSMUSG00000032261	0.0260514069879748	Nfat5	Sh3bgrl2
ENSMUSG00000032643	ENSMUSG00000037035	0.0260511470102443	Fhl3	Inhbb
ENSMUSG00000059040	ENSMUSG00000048007	0.0260498918739723	Eno1b	Timm8a1
ENSMUSG00000071226	ENSMUSG00000038481	0.0260478849466116	Cecr2	Cdk19
ENSMUSG00000025498	ENSMUSG00000028936	0.0260464014918617	Irf7	Rpl22
ENSMUSG00000053477	ENSMUSG00000025364	0.0260454134990178	Tcf4	Pa2g4
ENSMUSG00000036306	ENSMUSG00000027907	0.0260429105186941	Lzts1	S100a11
ENSMUSG00000025498	ENSMUSG00000044026	0.0260354936511348	Irf7	Slc35g1
ENSMUSG00000030970	ENSMUSG00000052423	0.0260350495900969	Ctbp2	B4galt3
ENSMUSG00000059040	ENSMUSG00000005667	0.0260323650089954	Eno1b	Mthfd2
ENSMUSG00000079658	ENSMUSG00000029019	0.0260322664618533	Eloc	Nppb
ENSMUSG00000052406	ENSMUSG00000060461	0.0260296549157415	Rexo4	Dppa5a
ENSMUSG00000022346	ENSMUSG00000048332	0.0260259602859215	Myc	Lhfp
ENSMUSG00000048897	ENSMUSG00000055762	0.0260254719440303	Zfp710	Eef1d
ENSMUSG00000041235	ENSMUSG00000029767	0.0260241217144922	Chd7	Calu
ENSMUSG00000036432	ENSMUSG00000031613	0.0260218179035853	Siah2	Hpgd
ENSMUSG00000036306	ENSMUSG00000057963	0.0260207402825684	Lzts1	Itpk1
ENSMUSG00000079658	ENSMUSG00000020605	0.0260170187375467	Eloc	Hs1bp3
ENSMUSG00000000782	ENSMUSG00000002326	0.0260152998968241	Tcf7	Gmpr2
ENSMUSG00000060969	ENSMUSG00000078795	0.0260134187038737	Irx1	Ceacam15
ENSMUSG00000028680	ENSMUSG00000057726	0.0260134096161608	Plk3	Serpinb9g
ENSMUSG00000028680	ENSMUSG00000028108	0.0260104302940844	Plk3	Ecm1
ENSMUSG00000026104	ENSMUSG00000069516	0.026009743290705	Stat1	Lyz2
ENSMUSG00000030353	ENSMUSG00000020744	0.0260087799991257	Tead4	Slc25a19
ENSMUSG00000032643	ENSMUSG00000030683	0.0260073411606519	Fhl3	Sez6l2
ENSMUSG00000052713	ENSMUSG00000026786	0.0260060525159188	Zfp608	Apbb1ip
ENSMUSG00000035021	ENSMUSG00000047281	0.0260026184418633	Baz1a	Sfn
ENSMUSG00000052837	ENSMUSG00000024579	0.0259959642850598	Junb	Pcyox1l
ENSMUSG00000042292	ENSMUSG00000047213	0.0259955126767596	Mrtfa	Ythdf3
ENSMUSG00000038151	ENSMUSG00000000682	0.0259914731282662	Prdm1	Cd52
ENSMUSG00000071226	ENSMUSG00000002565	0.0259888913649395	Cecr2	Scin
ENSMUSG00000035021	ENSMUSG00000044026	0.0259869516796287	Baz1a	Slc35g1
ENSMUSG00000033972	ENSMUSG00000033857	0.0259856176945195	Zfp944	Engase
ENSMUSG00000040363	ENSMUSG00000000682	0.0259829190470426	Bcor	Cd52
ENSMUSG00000063972	ENSMUSG00000015002	0.0259808071860509	Nr6a1	Efr3a
ENSMUSG00000035021	ENSMUSG00000006930	0.0259802511236946	Baz1a	Hap1
ENSMUSG00000002325	ENSMUSG00000051650	0.0259794019476321	Irf9	B3gnt2
ENSMUSG00000002325	ENSMUSG00000098557	0.0259788319257696	Irf9	Kctd12
ENSMUSG00000079658	ENSMUSG00000009927	0.0259785304383069	Eloc	Rps25
ENSMUSG00000001504	ENSMUSG00000042042	0.0259781296147358	Irx2	Csgalnact2
ENSMUSG00000038151	ENSMUSG00000057726	0.0259775089678444	Prdm1	Serpinb9g
ENSMUSG00000003847	ENSMUSG00000038965	0.0259757582144352	Nfat5	Ube2l3
ENSMUSG00000042354	ENSMUSG00000068739	0.0259719844835157	Gnl3	Sars
ENSMUSG00000035021	ENSMUSG00000040675	0.0259695043130535	Baz1a	Mthfd1l
ENSMUSG00000025498	ENSMUSG00000052423	0.0259680465220375	Irf7	B4galt3
ENSMUSG00000060969	ENSMUSG00000024241	0.0259669867522183	Irx1	Sos1
ENSMUSG00000003847	ENSMUSG00000026473	0.0259655041312387	Nfat5	Glul
ENSMUSG00000001156	ENSMUSG00000022283	0.0259570623130239	Mxd1	Pabpc1
ENSMUSG00000041235	ENSMUSG00000021998	0.0259569682918852	Chd7	Lcp1
ENSMUSG00000040363	ENSMUSG00000021079	0.0259567185009038	Bcor	Timm9
ENSMUSG00000025817	ENSMUSG00000029911	0.0259550253816333	Nudt5	Ssbp1
ENSMUSG00000052406	ENSMUSG00000118125	0.0259511171391577	Rexo4	Gm50387
ENSMUSG00000054766	ENSMUSG00000025880	0.0259483786775594	Set	Smad7
ENSMUSG00000015619	ENSMUSG00000037335	0.0259472740450529	Gata3	Hand1
ENSMUSG00000020923	ENSMUSG00000051339	0.0259471803432534	Ubtf	2900026A02Rik
ENSMUSG00000018983	ENSMUSG00000039452	0.0259450981894048	E2f2	Snx22
ENSMUSG00000022831	ENSMUSG00000063524	0.0259407714686881	Hcls1	Eno1
ENSMUSG00000037335	ENSMUSG00000041688	0.0259377386621111	Hand1	Amot
ENSMUSG00000028640	ENSMUSG00000051652	0.0259346832505557	Tfap2c	Lrrc3
ENSMUSG00000015619	ENSMUSG00000050635	0.0259334395456103	Gata3	Sprr2f
ENSMUSG00000034168	ENSMUSG00000041193	0.025929951399971	Irf2bpl	Pla2g5
ENSMUSG00000003847	ENSMUSG00000049971	0.0259260810301596	Nfat5	Glt1d1
ENSMUSG00000022346	ENSMUSG00000046623	0.0259225001800298	Myc	Gjb4
ENSMUSG00000025817	ENSMUSG00000007038	0.0259224198262065	Nudt5	Neu1
ENSMUSG00000025034	ENSMUSG00000075284	0.025921550669163	Trim8	Wipf1
ENSMUSG00000030970	ENSMUSG00000060461	0.0259213930887311	Ctbp2	Dppa5a
ENSMUSG00000060216	ENSMUSG00000030539	0.0259187895230644	Arrb2	Sema4b
ENSMUSG00000026104	ENSMUSG00000007594	0.0259112753493202	Stat1	Hapln4
ENSMUSG00000053477	ENSMUSG00000047281	0.025906382165301	Tcf4	Sfn
ENSMUSG00000048897	ENSMUSG00000041718	0.0259048391863923	Zfp710	Alg13
ENSMUSG00000060969	ENSMUSG00000013076	0.0259033386111382	Irx1	Amotl1
ENSMUSG00000095098	ENSMUSG00000028885	0.025902932919259	Ccdc85b	Smpdl3b
ENSMUSG00000033972	ENSMUSG00000035311	0.0259026266376978	Zfp944	Gnptab
ENSMUSG00000031482	ENSMUSG00000022893	0.0259006708532778	Slc25a15	Adamts1
ENSMUSG00000022895	ENSMUSG00000028967	0.0258995680999828	Ets2	Errfi1
ENSMUSG00000028640	ENSMUSG00000017969	0.0258961488943364	Tfap2c	Ptgis
ENSMUSG00000034271	ENSMUSG00000036718	0.0258933470291274	Jdp2	Micall2
ENSMUSG00000026104	ENSMUSG00000038816	0.0258914134886044	Stat1	Ctnnal1
ENSMUSG00000035356	ENSMUSG00000035964	0.0258913387259136	Nfkbiz	Tmem59l
ENSMUSG00000026104	ENSMUSG00000048897	0.0258899185702595	Stat1	Zfp710
ENSMUSG00000015619	ENSMUSG00000057963	0.0258898707667952	Gata3	Itpk1
ENSMUSG00000030970	ENSMUSG00000025938	0.0258896642379388	Ctbp2	Slco5a1
ENSMUSG00000028988	ENSMUSG00000026785	0.0258890517973601	Ctnnbip1	Pkn3
ENSMUSG00000034271	ENSMUSG00000000817	0.0258821981119397	Jdp2	Fasl
ENSMUSG00000034168	ENSMUSG00000038886	0.025878409874385	Irf2bpl	Man2a2
ENSMUSG00000001504	ENSMUSG00000040813	0.0258737539236144	Irx2	Tex264
ENSMUSG00000015619	ENSMUSG00000022514	0.0258712232750824	Gata3	Il1rap
ENSMUSG00000054766	ENSMUSG00000050721	0.0258689252636732	Set	Plekho2
ENSMUSG00000036306	ENSMUSG00000020838	0.0258681026392303	Lzts1	Slc6a4
ENSMUSG00000052397	ENSMUSG00000030530	0.0258676427868505	Ezr	Furin
ENSMUSG00000030551	ENSMUSG00000057963	0.0258658562677567	Nr2f2	Itpk1
ENSMUSG00000063972	ENSMUSG00000034936	0.025864390713175	Nr6a1	Arl4d
ENSMUSG00000002325	ENSMUSG00000052713	0.0258634379502779	Irf9	Zfp608
ENSMUSG00000091243	ENSMUSG00000038886	0.0258579387299721	Vgll3	Man2a2
ENSMUSG00000031758	ENSMUSG00000004542	0.0258551342341617	Cdyl2	Psg19
ENSMUSG00000031103	ENSMUSG00000041688	0.0258532222327543	Elf4	Amot
ENSMUSG00000008393	ENSMUSG00000046805	0.0258516363216804	Carhsp1	Mpeg1
ENSMUSG00000025498	ENSMUSG00000006205	0.025849141919686	Irf7	Htra1
ENSMUSG00000001504	ENSMUSG00000074361	0.0258476626442521	Irx2	C5ar2
ENSMUSG00000041235	ENSMUSG00000000817	0.0258409881213956	Chd7	Fasl
ENSMUSG00000022895	ENSMUSG00000030022	0.025840369673363	Ets2	Adamts9
ENSMUSG00000019779	ENSMUSG00000028680	0.0258399584101646	Frk	Plk3
ENSMUSG00000052837	ENSMUSG00000035778	0.0258322393157205	Junb	Ggta1
ENSMUSG00000002250	ENSMUSG00000010064	0.0258321285019479	Ppard	Slc38a3
ENSMUSG00000025498	ENSMUSG00000021025	0.0258316056124896	Irf7	Nfkbia
ENSMUSG00000043099	ENSMUSG00000052085	0.0258308261444873	Hic1	Dock8
ENSMUSG00000052406	ENSMUSG00000053560	0.0258281416634703	Rexo4	Ier2
ENSMUSG00000027186	ENSMUSG00000028479	0.0258265251776496	Elf5	Gne
ENSMUSG00000026104	ENSMUSG00000021998	0.0258229556166085	Stat1	Lcp1
ENSMUSG00000026104	ENSMUSG00000059456	0.0258208595524619	Stat1	Ptk2b
ENSMUSG00000035356	ENSMUSG00000020101	0.0258157387325476	Nfkbiz	Vsir
ENSMUSG00000008398	ENSMUSG00000024143	0.0258085332910779	Elk3	Rhoq
ENSMUSG00000059040	ENSMUSG00000003355	0.0258078354707236	Eno1b	Fkbp11
ENSMUSG00000060969	ENSMUSG00000020181	0.0257970097848532	Irx1	Nav3
ENSMUSG00000028640	ENSMUSG00000039742	0.0257938027300529	Tfap2c	Fam71f1
ENSMUSG00000038437	ENSMUSG00000053560	0.0257923827499189	Mllt6	Ier2
ENSMUSG00000042292	ENSMUSG00000032965	0.0257916804157848	Mrtfa	Ift57
ENSMUSG00000021359	ENSMUSG00000038886	0.0257916336659107	Tfap2a	Man2a2
ENSMUSG00000059040	ENSMUSG00000020923	0.0257902293083035	Eno1b	Ubtf
ENSMUSG00000056071	ENSMUSG00000021025	0.0257875307943476	S100a9	Nfkbia
ENSMUSG00000025498	ENSMUSG00000027907	0.0257873589432289	Irf7	S100a11
ENSMUSG00000060969	ENSMUSG00000020101	0.0257836946212717	Irx1	Vsir
ENSMUSG00000021326	ENSMUSG00000061032	0.0257784007145914	Trim27	Rrp1
ENSMUSG00000042292	ENSMUSG00000047702	0.02577654227234	Mrtfa	Olfr1388
ENSMUSG00000021359	ENSMUSG00000031990	0.025775849494067	Tfap2a	Jam3
ENSMUSG00000031482	ENSMUSG00000020744	0.025775682143855	Slc25a15	Slc25a19
ENSMUSG00000027552	ENSMUSG00000026475	0.0257756405792883	E2f5	Rgs16
ENSMUSG00000023927	ENSMUSG00000039126	0.0257751204168788	Satb1	Prune2
ENSMUSG00000071226	ENSMUSG00000017754	0.0257734383570101	Cecr2	Pltp
ENSMUSG00000033972	ENSMUSG00000043155	0.0257709079603634	Zfp944	Hpdl
ENSMUSG00000038151	ENSMUSG00000029875	0.0257700589748126	Prdm1	Ccdc184
ENSMUSG00000023927	ENSMUSG00000002325	0.0257699548104697	Satb1	Irf9
ENSMUSG00000019779	ENSMUSG00000020838	0.025768228844044	Frk	Slc6a4
ENSMUSG00000034168	ENSMUSG00000056492	0.0257667235305517	Irf2bpl	Adgrf5
ENSMUSG00000018983	ENSMUSG00000013076	0.0257652869810038	E2f2	Amotl1
ENSMUSG00000052397	ENSMUSG00000017929	0.0257651574413389	Ezr	B4galt5
ENSMUSG00000025034	ENSMUSG00000031799	0.025763610814373	Trim8	Tpm4
ENSMUSG00000026104	ENSMUSG00000029455	0.0257623378623219	Stat1	Aldh2
ENSMUSG00000023927	ENSMUSG00000025324	0.0257565978236219	Satb1	Atp10a
ENSMUSG00000023927	ENSMUSG00000040065	0.0257537626356437	Satb1	Pfpl
ENSMUSG00000040363	ENSMUSG00000020744	0.0257503344378339	Bcor	Slc25a19
ENSMUSG00000048897	ENSMUSG00000047213	0.0257495255091529	Zfp710	Ythdf3
ENSMUSG00000021326	ENSMUSG00000005705	0.0257483946981292	Trim27	Agrp
ENSMUSG00000005413	ENSMUSG00000002325	0.0257448509860668	Hmox1	Irf9
ENSMUSG00000052837	ENSMUSG00000043089	0.0257400863521429	Junb	Mmp1a
ENSMUSG00000034271	ENSMUSG00000052085	0.025739274560923	Jdp2	Dock8
ENSMUSG00000021326	ENSMUSG00000031165	0.0257375978966863	Trim27	Was
ENSMUSG00000060969	ENSMUSG00000004542	0.0257336650093027	Irx1	Psg19
ENSMUSG00000025817	ENSMUSG00000078651	0.0257319513148168	Nudt5	Aoc2
ENSMUSG00000001504	ENSMUSG00000004542	0.0257319425486062	Irx2	Psg19
ENSMUSG00000043099	ENSMUSG00000017737	0.0257306723650063	Hic1	Mmp9
ENSMUSG00000059040	ENSMUSG00000019943	0.0257301340677254	Eno1b	Atp2b1
ENSMUSG00000040363	ENSMUSG00000032643	0.0257193757231334	Bcor	Fhl3
ENSMUSG00000031987	ENSMUSG00000021831	0.0257174066382584	Egln1	Ero1l
ENSMUSG00000036432	ENSMUSG00000063785	0.0257144570337444	Siah2	Utp14a
ENSMUSG00000060969	ENSMUSG00000074457	0.0257139277595132	Irx1	S100a16
ENSMUSG00000036432	ENSMUSG00000042354	0.0257129124087936	Siah2	Gnl3
ENSMUSG00000025880	ENSMUSG00000028785	0.0257119431201572	Smad7	Hpca
ENSMUSG00000025364	ENSMUSG00000031482	0.0257099391177535	Pa2g4	Slc25a15
ENSMUSG00000038437	ENSMUSG00000035105	0.0257081430196787	Mllt6	Egln3
ENSMUSG00000048897	ENSMUSG00000040675	0.0257078977408773	Zfp710	Mthfd1l
ENSMUSG00000031758	ENSMUSG00000020034	0.0257077027185138	Cdyl2	Tcp11l2
ENSMUSG00000030551	ENSMUSG00000029767	0.0257072430560259	Nr2f2	Calu
ENSMUSG00000027552	ENSMUSG00000021998	0.0257043329504748	E2f5	Lcp1
ENSMUSG00000034271	ENSMUSG00000028680	0.0257036624574936	Jdp2	Plk3
ENSMUSG00000095098	ENSMUSG00000042284	0.0257031552070443	Ccdc85b	Itga1
ENSMUSG00000010376	ENSMUSG00000078795	0.0256996450670617	Nedd8	Ceacam15
ENSMUSG00000059040	ENSMUSG00000009927	0.0256930532230028	Eno1b	Rps25
ENSMUSG00000018983	ENSMUSG00000017969	0.0256930529929209	E2f2	Ptgis
ENSMUSG00000022255	ENSMUSG00000048332	0.0256915602510276	Mtdh	Lhfp
ENSMUSG00000052713	ENSMUSG00000035311	0.0256904061075566	Zfp608	Gnptab
ENSMUSG00000021025	ENSMUSG00000050635	0.0256876834974213	Nfkbia	Sprr2f
ENSMUSG00000031939	ENSMUSG00000032261	0.0256871481710673	Taf1d	Sh3bgrl2
ENSMUSG00000026104	ENSMUSG00000021822	0.0256835559225091	Stat1	Plau
ENSMUSG00000001156	ENSMUSG00000050635	0.0256780411373762	Mxd1	Sprr2f
ENSMUSG00000041235	ENSMUSG00000031990	0.0256756397129912	Chd7	Jam3
ENSMUSG00000037335	ENSMUSG00000005413	0.0256753432398672	Hand1	Hmox1
