#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Fgfr1	Mapk3	10090.ENSMUSP00000081041	10090.ENSMUSP00000051619	0	0	0	0.585	0	0.154	0.900	0.724	0.937
Fgfr1	Sos1	10090.ENSMUSP00000081041	10090.ENSMUSP00000067786	0	0	0	0	0	0.458	0.900	0.253	0.956
Fgfr1	Shc2	10090.ENSMUSP00000081041	10090.ENSMUSP00000129491	0	0	0	0	0.071	0.120	0.800	0.104	0.834
Fgfr1	Uba52	10090.ENSMUSP00000081041	10090.ENSMUSP00000120096	0	0	0	0	0.048	0	0.900	0	0.900
Fgl2	Spi1	10090.ENSMUSP00000046131	10090.ENSMUSP00000002180	0	0	0	0	0.651	0	0	0.066	0.660
Fgl2	Fyb	10090.ENSMUSP00000046131	10090.ENSMUSP00000087947	0	0	0	0	0.608	0	0	0	0.608
Fgr	Frk	10090.ENSMUSP00000030693	10090.ENSMUSP00000130289	0	0	0	0.929	0	0.693	0	0.711	0.708
Fgr	Shc2	10090.ENSMUSP00000030693	10090.ENSMUSP00000129491	0	0	0	0	0	0.206	0.600	0.216	0.729
Fgr	Ptk2b	10090.ENSMUSP00000030693	10090.ENSMUSP00000106750	0	0	0	0.723	0.062	0.158	0.800	0.515	0.851
Fkbp2	Nenf	10090.ENSMUSP00000066839	10090.ENSMUSP00000046311	0	0	0	0	0.088	0.072	0	0.571	0.605
Frk	Neu1	10090.ENSMUSP00000130289	10090.ENSMUSP00000007253	0	0	0	0	0	0	0.900	0	0.900
Frk	Grb2	10090.ENSMUSP00000130289	10090.ENSMUSP00000021090	0	0	0	0.781	0.118	0.537	0	0.342	0.603
Frk	Gsdmd	10090.ENSMUSP00000130289	10090.ENSMUSP00000023238	0	0	0	0	0.061	0	0.900	0	0.902
Frk	Pa2g4	10090.ENSMUSP00000130289	10090.ENSMUSP00000026425	0	0	0	0	0	0.048	0.900	0.042	0.900
Frk	Plac8	10090.ENSMUSP00000130289	10090.ENSMUSP00000031264	0	0	0	0	0	0	0.900	0	0.900
Frk	Pygb	10090.ENSMUSP00000130289	10090.ENSMUSP00000035743	0	0	0	0	0.061	0.049	0.900	0.060	0.904
Frk	Lrg1	10090.ENSMUSP00000130289	10090.ENSMUSP00000038048	0	0	0	0	0	0.105	0.900	0	0.906
Frk	Pdxk	10090.ENSMUSP00000130289	10090.ENSMUSP00000038540	0	0	0	0	0	0	0.900	0	0.900
Frk	Grn	10090.ENSMUSP00000130289	10090.ENSMUSP00000046340	0	0	0	0	0.061	0	0.900	0.098	0.907
Frk	Hp	10090.ENSMUSP00000130289	10090.ENSMUSP00000074436	0	0	0	0	0	0.092	0.900	0.059	0.907
Frk	Impdh1	10090.ENSMUSP00000130289	10090.ENSMUSP00000077289	0	0	0	0	0.061	0.050	0.900	0	0.903
Frk	Lyz2	10090.ENSMUSP00000130289	10090.ENSMUSP00000089801	0	0	0	0	0	0.048	0.900	0	0.900
Fstl3	Stc2	10090.ENSMUSP00000020575	10090.ENSMUSP00000020546	0	0	0	0	0.076	0	0.900	0.090	0.908
Fstl3	Inhbb	10090.ENSMUSP00000020575	10090.ENSMUSP00000044918	0	0	0	0	0.061	0.199	0.900	0.445	0.952
Fth1	Hmox1	10090.ENSMUSP00000025563	10090.ENSMUSP00000005548	0	0	0	0	0.063	0	0	0.644	0.652
Fth1	Mmp9	10090.ENSMUSP00000025563	10090.ENSMUSP00000017881	0	0	0	0	0.062	0	0.900	0.103	0.908
Fth1	Scara5	10090.ENSMUSP00000025563	10090.ENSMUSP00000022610	0	0	0	0	0	0	0.900	0.517	0.949
Fth1	Gsdmd	10090.ENSMUSP00000025563	10090.ENSMUSP00000023238	0	0	0	0	0	0	0.900	0	0.900
Fth1	Hbb-bs	10090.ENSMUSP00000025563	10090.ENSMUSP00000023934	0	0	0	0	0	0	0.900	0.237	0.920
Fth1	Lrg1	10090.ENSMUSP00000025563	10090.ENSMUSP00000038048	0	0	0	0	0.080	0.056	0.900	0	0.905
Fth1	Lyz2	10090.ENSMUSP00000025563	10090.ENSMUSP00000089801	0	0	0	0	0.110	0	0.900	0.106	0.913
Fth1	Hp	10090.ENSMUSP00000025563	10090.ENSMUSP00000074436	0	0	0	0	0	0.061	0.900	0.429	0.941
Furin	Scg5	10090.ENSMUSP00000113370	10090.ENSMUSP00000024005	0	0	0	0	0.090	0.264	0	0.581	0.695
Fyb	Itgb2	10090.ENSMUSP00000087947	10090.ENSMUSP00000000299	0	0	0	0	0.665	0	0	0.269	0.745
Fyb	Spi1	10090.ENSMUSP00000087947	10090.ENSMUSP00000002180	0	0	0	0	0.580	0	0	0.143	0.624
Fyb	Was	10090.ENSMUSP00000087947	10090.ENSMUSP00000033505	0	0	0	0	0.289	0.155	0	0.350	0.576
Fyb	Mpeg1	10090.ENSMUSP00000087947	10090.ENSMUSP00000108573	0	0	0	0	0.578	0	0	0	0.578
Fyb	Ptprc	10090.ENSMUSP00000087947	10090.ENSMUSP00000138350	0	0	0	0	0.789	0	0	0.238	0.832
G6pc3	Hk2	10090.ENSMUSP00000077995	10090.ENSMUSP00000000642	0	0	0	0	0	0	0.800	0.316	0.857
G6pc3	Hax1	10090.ENSMUSP00000077995	10090.ENSMUSP00000078661	0	0	0	0	0	0	0	0.879	0.879
G6pc3	Pgm1	10090.ENSMUSP00000077995	10090.ENSMUSP00000084582	0	0	0	0	0	0	0.900	0	0.900
Gar1	Rps9	10090.ENSMUSP00000029643	10090.ENSMUSP00000006496	0	0	0	0	0.516	0.122	0	0.051	0.561
Gar1	Timm13	10090.ENSMUSP00000029643	10090.ENSMUSP00000020440	0	0	0	0	0.710	0	0	0	0.710
Gar1	Pa2g4	10090.ENSMUSP00000029643	10090.ENSMUSP00000026425	0	0	0	0	0.549	0	0	0.062	0.559
Gar1	Nle1	10090.ENSMUSP00000029643	10090.ENSMUSP00000099502	0	0	0	0	0.226	0	0	0.470	0.572
Gar1	Rpl5	10090.ENSMUSP00000029643	10090.ENSMUSP00000080854	0	0	0	0	0.587	0	0	0.117	0.620
Gar1	Gnl3	10090.ENSMUSP00000029643	10090.ENSMUSP00000047119	0	0	0	0	0.630	0	0	0.296	0.729
Gar1	Nop56	10090.ENSMUSP00000029643	10090.ENSMUSP00000099487	0	0	0	0	0.870	0.201	0.540	0.780	0.988
Gata3	Th	10090.ENSMUSP00000100041	10090.ENSMUSP00000000219	0	0	0	0	0	0.158	0	0.503	0.564
Gata3	Spi1	10090.ENSMUSP00000100041	10090.ENSMUSP00000002180	0	0	0	0	0	0.511	0	0.793	0.894
Gata3	Tead4	10090.ENSMUSP00000100041	10090.ENSMUSP00000006311	0	0	0	0	0	0.080	0	0.567	0.585
Gata3	Slamf1	10090.ENSMUSP00000100041	10090.ENSMUSP00000015460	0	0	0	0	0	0	0	0.637	0.637
Gata3	Myc	10090.ENSMUSP00000100041	10090.ENSMUSP00000022971	0	0	0	0	0.061	0.198	0	0.679	0.737
Gata3	Sell	10090.ENSMUSP00000100041	10090.ENSMUSP00000027871	0	0	0	0	0	0.072	0	0.616	0.628
Gata3	Tfap2c	10090.ENSMUSP00000100041	10090.ENSMUSP00000030391	0	0	0	0	0.131	0.208	0	0.530	0.648
Gata3	Il15	10090.ENSMUSP00000100041	10090.ENSMUSP00000034148	0	0	0	0	0.062	0	0	0.570	0.579
Gata3	Stat1	10090.ENSMUSP00000100041	10090.ENSMUSP00000066743	0	0	0	0	0	0.208	0	0.632	0.696
Gata3	Serpinb9g	10090.ENSMUSP00000100041	10090.ENSMUSP00000080597	0	0	0	0	0.049	0	0	0.650	0.652
Gata3	Tcf7	10090.ENSMUSP00000100041	10090.ENSMUSP00000084055	0	0	0	0	0.061	0.072	0	0.790	0.801
Gata3	Serpinb9	10090.ENSMUSP00000100041	10090.ENSMUSP00000099002	0	0	0	0	0.049	0	0	0.650	0.652
Gata3	Prdm1	10090.ENSMUSP00000100041	10090.ENSMUSP00000101129	0	0	0	0	0	0	0	0.590	0.590
Gata3	Ptprc	10090.ENSMUSP00000100041	10090.ENSMUSP00000138350	0	0	0	0	0.078	0	0	0.612	0.626
Gata3	Serpinb6b	10090.ENSMUSP00000100041	10090.ENSMUSP00000105922	0	0	0	0	0.049	0	0	0.650	0.652
Gata3	Satb1	10090.ENSMUSP00000100041	10090.ENSMUSP00000116006	0	0	0	0	0	0.197	0	0.733	0.776
Gbp2	Irf7	10090.ENSMUSP00000132435	10090.ENSMUSP00000026571	0	0	0	0	0.438	0	0	0.529	0.724
Gbp2	Zbp1	10090.ENSMUSP00000132435	10090.ENSMUSP00000029018	0	0	0	0	0.668	0	0	0.111	0.692
Gbp2	Rtp4	10090.ENSMUSP00000132435	10090.ENSMUSP00000041091	0	0	0	0	0.671	0	0	0.232	0.736
Gbp2	Oas2	10090.ENSMUSP00000132435	10090.ENSMUSP00000060082	0	0	0	0	0.226	0	0	0.522	0.614
Gbp2	Stat1	10090.ENSMUSP00000132435	10090.ENSMUSP00000066743	0	0	0	0	0.813	0	0	0.711	0.943
Gbp2	Trim30a	10090.ENSMUSP00000132435	10090.ENSMUSP00000076189	0	0	0	0	0.664	0	0	0.076	0.676
Gbp2	Ifit1	10090.ENSMUSP00000132435	10090.ENSMUSP00000099888	0	0	0	0	0.675	0	0	0.587	0.860
Gbp2	Ifit3	10090.ENSMUSP00000132435	10090.ENSMUSP00000099889	0	0	0	0	0.690	0	0	0.539	0.851
Gbp2	Ifit2	10090.ENSMUSP00000132435	10090.ENSMUSP00000099890	0	0	0	0	0.631	0	0	0.586	0.840
Gbp2	Parp9	10090.ENSMUSP00000132435	10090.ENSMUSP00000110528	0	0	0	0	0.681	0	0	0.279	0.760
Gbp2	Irf9	10090.ENSMUSP00000132435	10090.ENSMUSP00000120525	0	0	0	0	0.378	0	0	0.418	0.622
Gda	Gmpr2	10090.ENSMUSP00000084882	10090.ENSMUSP00000002397	0	0	0	0	0.049	0	0	0.630	0.633
Gfm2	Metap1d	10090.ENSMUSP00000125656	10090.ENSMUSP00000048190	0	0	0	0	0.061	0	0	0.607	0.615
Gfm2	Rpl3	10090.ENSMUSP00000125656	10090.ENSMUSP00000080354	0	0	0	0	0.062	0.452	0	0.219	0.563
Gfm2	Rpl5	10090.ENSMUSP00000125656	10090.ENSMUSP00000080854	0	0	0	0	0.062	0.636	0	0.081	0.658
Gfm2	Mrps17	10090.ENSMUSP00000125656	10090.ENSMUSP00000114012	0	0	0	0	0.061	0	0.900	0	0.902
Gfm2	Rps15a	10090.ENSMUSP00000125656	10090.ENSMUSP00000119975	0	0	0	0	0.062	0.636	0	0.102	0.666
Gjb4	Gjb5	10090.ENSMUSP00000101696	10090.ENSMUSP00000045325	0	0	0	0.957	0.352	0	0.360	0.843	0.583
Gls	Hk2	10090.ENSMUSP00000110158	10090.ENSMUSP00000000642	0	0	0	0	0	0	0	0.585	0.585
Gls	Glud1	10090.ENSMUSP00000110158	10090.ENSMUSP00000022322	0	0	0	0	0	0	0.900	0.635	0.961
Gls	Myc	10090.ENSMUSP00000110158	10090.ENSMUSP00000022971	0	0	0	0	0	0	0	0.752	0.752
Gls	Pkm	10090.ENSMUSP00000110158	10090.ENSMUSP00000034834	0	0	0	0	0.056	0	0	0.588	0.594
Gls	Glul	10090.ENSMUSP00000110158	10090.ENSMUSP00000083375	0	0	0	0	0	0	0.900	0.733	0.972
Gls	Slc1a5	10090.ENSMUSP00000110158	10090.ENSMUSP00000104136	0	0	0	0	0	0	0	0.750	0.750
Glud1	Pgk1	10090.ENSMUSP00000022322	10090.ENSMUSP00000080302	0	0	0	0	0.156	0	0	0.536	0.592
Glud1	Pkm	10090.ENSMUSP00000022322	10090.ENSMUSP00000034834	0	0	0	0	0.139	0.232	0	0.516	0.652
Glud1	Glul	10090.ENSMUSP00000022322	10090.ENSMUSP00000083375	0	0	0	0	0.062	0	0.900	0.853	0.985
Glul	Slc1a5	10090.ENSMUSP00000083375	10090.ENSMUSP00000104136	0	0	0	0	0.061	0	0	0.541	0.551
Gm28048	Nedd8	10090.ENSMUSP00000125609	10090.ENSMUSP00000010520	0	0	0	0	0.061	0.067	0.900	0	0.904
Gm28048	Klhl2	10090.ENSMUSP00000125609	10090.ENSMUSP00000034017	0	0	0	0	0	0	0.900	0	0.900
Gm28048	Uba52	10090.ENSMUSP00000125609	10090.ENSMUSP00000120096	0	0	0	0	0.060	0	0.900	0.122	0.910
Gm28048	Tceb1	10090.ENSMUSP00000125609	10090.ENSMUSP00000140422	0	0	0	0	0.062	0.158	0.900	0	0.914
Gmnn	Uba52	10090.ENSMUSP00000006898	10090.ENSMUSP00000120096	0	0	0	0	0.062	0	0.900	0	0.902
Gmpr2	Nop56	10090.ENSMUSP00000002397	10090.ENSMUSP00000099487	0	0	0	0	0.583	0.048	0	0.062	0.595
Gmpr2	Nt5c	10090.ENSMUSP00000002397	10090.ENSMUSP00000021082	0	0	0	0	0.071	0	0.650	0.069	0.670
Gmpr2	Impdh1	10090.ENSMUSP00000002397	10090.ENSMUSP00000077289	0	0	0	0.691	0.060	0	0.900	0.225	0.907
Gne	Neu1	10090.ENSMUSP00000030201	10090.ENSMUSP00000007253	0	0	0	0	0	0	0	0.606	0.606
Gne	Slc35a1	10090.ENSMUSP00000030201	10090.ENSMUSP00000029970	0	0	0	0	0	0	0	0.746	0.746
Gnl3	Pa2g4	10090.ENSMUSP00000047119	10090.ENSMUSP00000026425	0	0	0	0	0.766	0.604	0	0.444	0.944
Gnl3	Wdr75	10090.ENSMUSP00000047119	10090.ENSMUSP00000027139	0	0	0	0	0.854	0	0	0	0.854
Gnl3	Ipo5	10090.ENSMUSP00000047119	10090.ENSMUSP00000032898	0	0	0	0	0.545	0.113	0	0.043	0.580
Gnl3	Rpl3	10090.ENSMUSP00000047119	10090.ENSMUSP00000080354	0	0	0	0	0.191	0.446	0	0.292	0.655
Gnl3	Utp14a	10090.ENSMUSP00000047119	10090.ENSMUSP00000079538	0	0	0	0	0.659	0	0	0.066	0.668
Gnl3	Rrp1	10090.ENSMUSP00000047119	10090.ENSMUSP00000058785	0	0	0	0	0.642	0.401	0	0.214	0.816
Gnl3	Rpl11	10090.ENSMUSP00000047119	10090.ENSMUSP00000099595	0	0	0	0	0.173	0.543	0	0.556	0.817
Gnl3	Rpl5	10090.ENSMUSP00000047119	10090.ENSMUSP00000080854	0	0	0	0	0.169	0.668	0	0.602	0.880
Gnl3	Nle1	10090.ENSMUSP00000047119	10090.ENSMUSP00000099502	0	0	0	0	0.781	0.656	0	0.493	0.958
Gnl3	Nop56	10090.ENSMUSP00000047119	10090.ENSMUSP00000099487	0	0	0	0	0.911	0.691	0	0.048	0.971
Gnptab	Gnptg	10090.ENSMUSP00000020251	10090.ENSMUSP00000110807	0	0	0	0	0	0.673	0.800	0.932	0.995
Gpam	Lpcat4	10090.ENSMUSP00000057635	10090.ENSMUSP00000028554	0	0	0	0	0	0	0.900	0.439	0.941
Grb2	Rab13	10090.ENSMUSP00000021090	10090.ENSMUSP00000070588	0	0	0	0	0.061	0.538	0	0.113	0.581
Grb2	Wipf1	10090.ENSMUSP00000021090	10090.ENSMUSP00000092268	0	0	0	0	0	0.197	0	0.499	0.581
Grb2	Ptk2b	10090.ENSMUSP00000021090	10090.ENSMUSP00000106750	0	0	0	0	0.061	0.197	0	0.630	0.696
Grb2	Ptprc	10090.ENSMUSP00000021090	10090.ENSMUSP00000138350	0	0	0	0	0.061	0.563	0	0.350	0.710
Grb2	Was	10090.ENSMUSP00000021090	10090.ENSMUSP00000033505	0	0	0	0	0.061	0.312	0	0.604	0.722
Grb2	Il6st	10090.ENSMUSP00000021090	10090.ENSMUSP00000138836	0	0	0	0	0.053	0.143	0.800	0.136	0.841
Grb2	Mapk3	10090.ENSMUSP00000021090	10090.ENSMUSP00000051619	0	0	0	0	0.060	0.159	0	0.848	0.870
Grb2	Spry2	10090.ENSMUSP00000021090	10090.ENSMUSP00000022709	0	0	0	0	0	0.577	0	0.732	0.881
Grb2	Il2rg	10090.ENSMUSP00000021090	10090.ENSMUSP00000033664	0	0	0	0	0.062	0.056	0.900	0.120	0.911
Grb2	Irs3	10090.ENSMUSP00000021090	10090.ENSMUSP00000060844	0	0	0	0	0	0.299	0.800	0.456	0.917
Grb2	Il15	10090.ENSMUSP00000021090	10090.ENSMUSP00000034148	0	0	0	0	0.062	0	0.900	0.235	0.921
Grb2	Shc2	10090.ENSMUSP00000021090	10090.ENSMUSP00000129491	0	0	0	0.623	0.061	0.695	0.800	0.588	0.951
Grb2	Hras	10090.ENSMUSP00000021090	10090.ENSMUSP00000026572	0	0	0	0	0.094	0.423	0.800	0.897	0.987
Grb2	Sos1	10090.ENSMUSP00000021090	10090.ENSMUSP00000067786	0	0	0	0	0.061	0.916	0.800	0.924	0.998
Grn	Pa2g4	10090.ENSMUSP00000046340	10090.ENSMUSP00000026425	0	0	0	0	0	0	0.900	0	0.900
Grn	Plac8	10090.ENSMUSP00000046340	10090.ENSMUSP00000031264	0	0	0	0	0.061	0	0.900	0	0.902
Grn	Slc25a15	10090.ENSMUSP00000046340	10090.ENSMUSP00000033871	0	0	0	0	0	0	0	0.559	0.559
Grn	Pygb	10090.ENSMUSP00000046340	10090.ENSMUSP00000035743	0	0	0	0	0.060	0	0.900	0	0.901
Grn	Impdh1	10090.ENSMUSP00000046340	10090.ENSMUSP00000077289	0	0	0	0	0.062	0	0.900	0.048	0.902
Grn	Lyz2	10090.ENSMUSP00000046340	10090.ENSMUSP00000089801	0	0	0	0	0.101	0	0.900	0.139	0.915
Gsdmd	Neu1	10090.ENSMUSP00000023238	10090.ENSMUSP00000007253	0	0	0	0	0	0	0.900	0	0.900
Gsdmd	Mmp9	10090.ENSMUSP00000023238	10090.ENSMUSP00000017881	0	0	0	0	0.070	0	0.900	0	0.903
Gsdmd	Hbb-bs	10090.ENSMUSP00000023238	10090.ENSMUSP00000023934	0	0	0	0	0	0	0.900	0	0.900
Gsdmd	Pdxk	10090.ENSMUSP00000023238	10090.ENSMUSP00000038540	0	0	0	0	0	0	0.900	0	0.900
Gsdmd	Lrg1	10090.ENSMUSP00000023238	10090.ENSMUSP00000038048	0	0	0	0	0.079	0	0.900	0	0.903
Gsdmd	Hp	10090.ENSMUSP00000023238	10090.ENSMUSP00000074436	0	0	0	0	0.100	0	0.900	0	0.906
Gsdmd	Lyz2	10090.ENSMUSP00000023238	10090.ENSMUSP00000089801	0	0	0	0	0.134	0	0.900	0.123	0.917
Gstp1	Rassf1	10090.ENSMUSP00000129565	10090.ENSMUSP00000010211	0	0	0	0	0	0	0	0.749	0.749
Guf1	Rps9	10090.ENSMUSP00000084480	10090.ENSMUSP00000006496	0	0	0	0	0.120	0.618	0	0.269	0.732
Guf1	Rpl10a	10090.ENSMUSP00000084480	10090.ENSMUSP00000048469	0	0	0	0	0.098	0.560	0	0.268	0.684
Guf1	Rpl3	10090.ENSMUSP00000084480	10090.ENSMUSP00000080354	0	0	0	0	0.119	0.544	0	0.243	0.669
Guf1	Rpl5	10090.ENSMUSP00000084480	10090.ENSMUSP00000080854	0	0	0	0	0.062	0.692	0	0.365	0.800
Guf1	Yars	10090.ENSMUSP00000084480	10090.ENSMUSP00000101669	0	0	0	0	0.169	0	0	0.522	0.585
Guf1	Rpl11	10090.ENSMUSP00000084480	10090.ENSMUSP00000099595	0	0	0	0	0.091	0.544	0	0.242	0.658
Guf1	Rpl13a	10090.ENSMUSP00000084480	10090.ENSMUSP00000115722	0	0	0	0	0.121	0.544	0	0.242	0.669
Guf1	Rps15a	10090.ENSMUSP00000084480	10090.ENSMUSP00000119975	0	0	0	0	0.114	0.692	0	0.384	0.817
Gys1	P4ha1	10090.ENSMUSP00000003964	10090.ENSMUSP00000009789	0	0	0	0	0.062	0	0	0.558	0.567
Gys1	Pygb	10090.ENSMUSP00000003964	10090.ENSMUSP00000035743	0	0	0	0	0.508	0	0	0.682	0.837
Gys1	Uba52	10090.ENSMUSP00000003964	10090.ENSMUSP00000120096	0	0	0	0	0	0	0.900	0	0.900
Gys1	Ppp1r3b	10090.ENSMUSP00000003964	10090.ENSMUSP00000065679	0	0	0	0	0.072	0.734	0.600	0.344	0.926
Gys1	Ugp2	10090.ENSMUSP00000003964	10090.ENSMUSP00000099939	0	0	0	0	0.239	0	0.900	0.763	0.980
Hap1	Klc2	10090.ENSMUSP00000099413	10090.ENSMUSP00000112262	0	0	0	0	0.101	0.560	0	0.460	0.768
Hax1	Hs1bp3	10090.ENSMUSP00000078661	10090.ENSMUSP00000020927	0	0	0	0	0	0	0	0.722	0.722
Hax1	Hcls1	10090.ENSMUSP00000078661	10090.ENSMUSP00000023531	0	0	0	0	0	0.197	0	0.656	0.712
Hbb-bs	Mmp9	10090.ENSMUSP00000023934	10090.ENSMUSP00000017881	0	0	0	0	0.052	0	0.900	0.049	0.901
Hbb-bs	Hbb-bt	10090.ENSMUSP00000023934	10090.ENSMUSP00000095794	0	0	0	0.985	0.274	0.800	0	0.082	0.848
Hbb-bs	Lyz2	10090.ENSMUSP00000023934	10090.ENSMUSP00000089801	0	0	0	0	0.081	0.051	0.900	0.066	0.907
Hbb-bs	Lrg1	10090.ENSMUSP00000023934	10090.ENSMUSP00000038048	0	0	0	0	0.128	0	0.900	0.114	0.916
Hbb-bs	Hp	10090.ENSMUSP00000023934	10090.ENSMUSP00000074436	0	0	0	0	0.095	0.630	0.900	0.105	0.966
Hbb-bt	Hp	10090.ENSMUSP00000095794	10090.ENSMUSP00000074436	0	0	0	0	0.094	0.630	0	0.155	0.692
Hck	Itgb2	10090.ENSMUSP00000003370	10090.ENSMUSP00000000299	0	0	0	0	0.551	0.060	0	0.253	0.657
Hck	Tlr2	10090.ENSMUSP00000003370	10090.ENSMUSP00000029623	0	0	0	0	0.470	0.105	0	0.210	0.593
Hck	Ncf2	10090.ENSMUSP00000003370	10090.ENSMUSP00000140404	0	0	0	0	0.581	0.058	0	0.110	0.618
Hck	Themis2	10090.ENSMUSP00000003370	10090.ENSMUSP00000036945	0	0	0	0	0.563	0.066	0	0.287	0.684
Hck	Shc2	10090.ENSMUSP00000003370	10090.ENSMUSP00000129491	0	0	0	0	0	0.206	0.600	0.183	0.717
Hck	Was	10090.ENSMUSP00000003370	10090.ENSMUSP00000033505	0	0	0	0	0.272	0.592	0	0.541	0.852
Hck	Ptk2b	10090.ENSMUSP00000003370	10090.ENSMUSP00000106750	0	0	0	0.746	0.130	0.201	0.800	0.522	0.868
Hck	Ptprc	10090.ENSMUSP00000003370	10090.ENSMUSP00000138350	0	0	0	0	0.419	0.157	0.800	0.261	0.918
Hcls1	Itgb2	10090.ENSMUSP00000023531	10090.ENSMUSP00000000299	0	0	0	0	0.640	0.117	0	0.085	0.684
Hcls1	Hip1r	10090.ENSMUSP00000023531	10090.ENSMUSP00000000939	0	0	0	0	0	0.651	0	0.064	0.659
Hcls1	Hs1bp3	10090.ENSMUSP00000023531	10090.ENSMUSP00000020927	0	0	0	0	0.051	0.552	0	0.579	0.805
Hcls1	Ptprc	10090.ENSMUSP00000023531	10090.ENSMUSP00000138350	0	0	0	0	0.491	0.118	0	0.112	0.567
Hcls1	Lcp1	10090.ENSMUSP00000023531	10090.ENSMUSP00000116271	0	0	0	0	0.491	0.045	0	0.237	0.597
Hcls1	Was	10090.ENSMUSP00000023531	10090.ENSMUSP00000033505	0	0	0	0	0.446	0.197	0	0.322	0.672
Hdc	Th	10090.ENSMUSP00000028838	10090.ENSMUSP00000000219	0	0	0	0	0.062	0.181	0	0.632	0.692
Hdc	Metap2	10090.ENSMUSP00000028838	10090.ENSMUSP00000138006	0	0	0	0	0.548	0	0	0.069	0.561
Hddc3	Rps9	10090.ENSMUSP00000032747	10090.ENSMUSP00000006496	0	0	0	0	0	0.460	0	0.258	0.582
Hddc3	Rpl5	10090.ENSMUSP00000032747	10090.ENSMUSP00000080854	0	0	0	0	0	0.645	0	0.156	0.687
Hddc3	Rps15a	10090.ENSMUSP00000032747	10090.ENSMUSP00000119975	0	0	0	0	0	0.645	0	0.214	0.709
Hddc3	Pkm	10090.ENSMUSP00000032747	10090.ENSMUSP00000034834	0	0	0	0	0	0	0.900	0.100	0.906
Hiatl1	Mfsd6	10090.ENSMUSP00000118180	10090.ENSMUSP00000122881	0	0	0	0	0	0	0	0.631	0.631
Hic1	Rassf1	10090.ENSMUSP00000053483	10090.ENSMUSP00000010211	0	0	0	0	0	0.046	0	0.664	0.666
Hip1r	Was	10090.ENSMUSP00000000939	10090.ENSMUSP00000033505	0	0	0	0	0	0.360	0	0.498	0.665
Hip1r	Wipf1	10090.ENSMUSP00000000939	10090.ENSMUSP00000092268	0	0	0	0	0.061	0.356	0	0.668	0.781
Hip1r	Uba52	10090.ENSMUSP00000000939	10090.ENSMUSP00000120096	0	0	0	0	0	0	0.900	0	0.900
Hip1r	Necap2	10090.ENSMUSP00000000939	10090.ENSMUSP00000030760	0	0	0	0	0.061	0.094	0.900	0.358	0.938
Hk2	Myc	10090.ENSMUSP00000000642	10090.ENSMUSP00000022971	0	0	0	0	0.082	0.049	0	0.565	0.587
Hk2	Slc16a3	10090.ENSMUSP00000000642	10090.ENSMUSP00000068854	0	0	0	0	0.105	0	0	0.617	0.642
Hk2	Pgk1	10090.ENSMUSP00000000642	10090.ENSMUSP00000080302	0	0	0	0	0.199	0	0	0.628	0.690
Hk2	Pkm	10090.ENSMUSP00000000642	10090.ENSMUSP00000034834	0	0	0	0	0.183	0.095	0	0.836	0.868
Hk2	Pfkl	10090.ENSMUSP00000000642	10090.ENSMUSP00000020522	0	0	0	0	0.120	0.046	0.650	0.628	0.876
Hk2	Tigar	10090.ENSMUSP00000000642	10090.ENSMUSP00000048643	0	0	0	0	0.069	0.197	0.650	0.691	0.908
Hk2	Pmm1	10090.ENSMUSP00000000642	10090.ENSMUSP00000023112	0	0	0	0	0.060	0	0.900	0.111	0.909
Hk2	Pgm1	10090.ENSMUSP00000000642	10090.ENSMUSP00000084582	0	0	0	0	0.081	0	0.900	0.221	0.922
Hmox1	Lcn2	10090.ENSMUSP00000005548	10090.ENSMUSP00000053962	0	0	0	0	0.105	0	0	0.520	0.552
Hmox1	Hp	10090.ENSMUSP00000005548	10090.ENSMUSP00000074436	0	0	0	0	0.059	0	0	0.625	0.632
Hmox1	Mapk3	10090.ENSMUSP00000005548	10090.ENSMUSP00000051619	0	0	0	0	0	0	0	0.641	0.641
Hmox1	Il1b	10090.ENSMUSP00000005548	10090.ENSMUSP00000028881	0	0	0	0	0.077	0	0	0.690	0.701
Hmox1	Tlr2	10090.ENSMUSP00000005548	10090.ENSMUSP00000029623	0	0	0	0	0.117	0	0	0.680	0.705
Hmox1	Mmp9	10090.ENSMUSP00000005548	10090.ENSMUSP00000017881	0	0	0	0	0.068	0	0	0.755	0.762
Hnrnpf	Tial1	10090.ENSMUSP00000130023	10090.ENSMUSP00000101833	0	0	0	0	0.150	0.059	0.900	0.268	0.933
Hnrnpf	Snrpe	10090.ENSMUSP00000130023	10090.ENSMUSP00000128400	0	0	0	0	0.721	0.045	0	0.142	0.751
Homer2	Ift57	10090.ENSMUSP00000026922	10090.ENSMUSP00000046645	0	0	0	0	0	0.601	0	0.183	0.660
Hp	Neu1	10090.ENSMUSP00000074436	10090.ENSMUSP00000007253	0	0	0	0	0	0	0.900	0.059	0.901
Hp	Mmp9	10090.ENSMUSP00000074436	10090.ENSMUSP00000017881	0	0	0	0	0.070	0.048	0.900	0.341	0.933
Hp	Lrg1	10090.ENSMUSP00000074436	10090.ENSMUSP00000038048	0	0	0	0	0.205	0.117	0.900	0.428	0.954
